# M6 v11 canonical neutral chaoiton profile beta(r)
# ODE: beta'' + (2/r)beta' - (2/r^2)beta + lambda*beta + 4g*beta^3 = 0
"# g = 1.0, lambda = -0.26469686, m_J_raw = sqrt(-lambda) = 0.51448699"
"# eta = 0.42511430, H/Q_spherical = 2.11756090"
"# m_chi = 0.460004 MeV, m_J = 0.618427 MeV, C = 770.16 MeV*fm"
# natural length unit R_phys = hbar*c/m_e = 386.1593 fm
r_natural,r_fm,beta_natural,dbeta_dr_natural
16.80139556,6488.0147,4.5657014114e-05,-2.6489128739e-05
16.80819515,6490.6404,4.5477258072e-05,-2.6383527968e-05
16.81499474,6493.2661,4.5298218624e-05,-2.6278354395e-05
16.82179434,6495.8918,4.5119892878e-05,-2.6173606264e-05
16.82859393,6498.5176,4.4942277940e-05,-2.6069281821e-05
16.83539352,6501.1433,4.4765370919e-05,-2.5965379313e-05
16.84219312,6503.7690,4.4589168953e-05,-2.5861897002e-05
16.84899271,6506.3947,4.4413669206e-05,-2.5758833172e-05
16.85579230,6509.0205,4.4238868845e-05,-2.5656186103e-05
16.86259189,6511.6462,4.4064765035e-05,-2.5553954077e-05
16.86939149,6514.2719,4.3891354943e-05,-2.5452135377e-05
16.87619108,6516.8976,4.3718635767e-05,-2.5350728303e-05
16.88299067,6519.5234,4.3546604728e-05,-2.5249731173e-05
16.88979027,6522.1491,4.3375259051e-05,-2.5149142304e-05
16.89658986,6524.7748,4.3204595958e-05,-2.5048960013e-05
16.90338945,6527.4005,4.3034612676e-05,-2.4949182618e-05
16.91018905,6530.0263,4.2865306458e-05,-2.4849808457e-05
16.91698864,6532.6520,4.2696674582e-05,-2.4750835880e-05
16.92378823,6535.2777,4.2528714330e-05,-2.4652263240e-05
16.93058782,6537.9034,4.2361422982e-05,-2.4554088890e-05
16.93738742,6540.5292,4.2194797819e-05,-2.4456311183e-05
16.94418701,6543.1549,4.2028836151e-05,-2.4358928489e-05
16.95098660,6545.7806,4.1863535312e-05,-2.4261939195e-05
16.95778620,6548.4064,4.1698892639e-05,-2.4165341688e-05
16.96458579,6551.0321,4.1534905466e-05,-2.4069134354e-05
16.97138538,6553.6578,4.1371571133e-05,-2.3973315581e-05
16.97818498,6556.2835,4.1208887001e-05,-2.3877883773e-05
16.98498457,6558.9093,4.1046850460e-05,-2.3782837350e-05
16.99178416,6561.5350,4.0885458902e-05,-2.3688174732e-05
16.99858375,6564.1607,4.0724709715e-05,-2.3593894340e-05
17.00538335,6566.7864,4.0564600291e-05,-2.3499994595e-05
17.01218294,6569.4122,4.0405128047e-05,-2.3406473935e-05
17.01898253,6572.0379,4.0246290427e-05,-2.3313330810e-05
17.02578213,6574.6636,4.0088084873e-05,-2.3220563676e-05
17.03258172,6577.2893,3.9930508828e-05,-2.3128170985e-05
17.03938131,6579.9151,3.9773559738e-05,-2.3036151191e-05
17.04618091,6582.5408,3.9617235071e-05,-2.2944502764e-05
17.05298050,6585.1665,3.9461532323e-05,-2.2853224188e-05
17.05978009,6587.7922,3.9306448989e-05,-2.2762313949e-05
17.06657968,6590.4180,3.9151982565e-05,-2.2671770533e-05
17.07337928,6593.0437,3.8998130546e-05,-2.2581592424e-05
17.08017887,6595.6694,3.8844890455e-05,-2.2491778125e-05
17.08697846,6598.2951,3.8692259836e-05,-2.2402326152e-05
17.09377806,6600.9209,3.8540236236e-05,-2.2313235022e-05
17.10057765,6603.5466,3.8388817202e-05,-2.2224503251e-05
17.10737724,6606.1723,3.8238000280e-05,-2.2136129356e-05
17.11417684,6608.7980,3.8087783044e-05,-2.2048111871e-05
17.12097643,6611.4238,3.7938163087e-05,-2.1960449342e-05
17.12777602,6614.0495,3.7789138006e-05,-2.1873140317e-05
17.13457561,6616.6752,3.7640705399e-05,-2.1786183343e-05
17.14137521,6619.3010,3.7492862861e-05,-2.1699576969e-05
17.14817480,6621.9267,3.7345608015e-05,-2.1613319758e-05
17.15497439,6624.5524,3.7198938503e-05,-2.1527410285e-05
17.16177399,6627.1781,3.7052851972e-05,-2.1441847130e-05
17.16857358,6629.8039,3.6907346067e-05,-2.1356628869e-05
17.17537317,6632.4296,3.6762418434e-05,-2.1271754082e-05
17.18217277,6635.0553,3.6618066743e-05,-2.1187221360e-05
17.18897236,6637.6810,3.6474288684e-05,-2.1103029311e-05
17.19577195,6640.3068,3.6331081952e-05,-2.1019176541e-05
17.20257154,6642.9325,3.6188444239e-05,-2.0935661658e-05
17.20937114,6645.5582,3.6046373241e-05,-2.0852483269e-05
17.21617073,6648.1839,3.5904866673e-05,-2.0769639996e-05
17.22297032,6650.8097,3.5763922273e-05,-2.0687130474e-05
17.22976992,6653.4354,3.5623537783e-05,-2.0604953340e-05
17.23656951,6656.0611,3.5483710942e-05,-2.0523107230e-05
17.24336910,6658.6868,3.5344439492e-05,-2.0441590780e-05
17.25016870,6661.3126,3.5205721194e-05,-2.0360402640e-05
17.25696829,6663.9383,3.5067553835e-05,-2.0279541474e-05
17.26376788,6666.5640,3.4929935199e-05,-2.0199005947e-05
17.27056747,6669.1897,3.4792863073e-05,-2.0118794722e-05
17.27736707,6671.8155,3.4656335244e-05,-2.0038906464e-05
17.28416666,6674.4412,3.4520349519e-05,-1.9959339852e-05
17.29096625,6677.0669,3.4384903729e-05,-1.9880093576e-05
17.29776585,6679.6926,3.4249995705e-05,-1.9801166330e-05
17.30456544,6682.3184,3.4115623277e-05,-1.9722556804e-05
17.31136503,6684.9441,3.3981784278e-05,-1.9644263691e-05
17.31816463,6687.5698,3.3848476559e-05,-1.9566285697e-05
17.32496422,6690.1955,3.3715697995e-05,-1.9488621539e-05
17.33176381,6692.8213,3.3583446460e-05,-1.9411269938e-05
17.33856341,6695.4470,3.3451719830e-05,-1.9334229611e-05
17.34536300,6698.0727,3.3320515981e-05,-1.9257499279e-05
17.35216259,6700.6985,3.3189832808e-05,-1.9181077673e-05
17.35896218,6703.3242,3.3059668229e-05,-1.9104963538e-05
17.36576178,6705.9499,3.2930020160e-05,-1.9029155621e-05
17.37256137,6708.5756,3.2800886522e-05,-1.8953652665e-05
17.37936096,6711.2014,3.2672265232e-05,-1.8878453419e-05
17.38616056,6713.8271,3.2544154229e-05,-1.8803556639e-05
17.39296015,6716.4528,3.2416551473e-05,-1.8728961096e-05
17.39975974,6719.0785,3.2289454922e-05,-1.8654665561e-05
17.40655934,6721.7043,3.2162862540e-05,-1.8580668808e-05
17.41335893,6724.3300,3.2036772285e-05,-1.8506969606e-05
17.42015852,6726.9557,3.1911182139e-05,-1.8433566741e-05
17.42695811,6729.5814,3.1786090101e-05,-1.8360459007e-05
17.43375771,6732.2072,3.1661494174e-05,-1.8287645203e-05
17.44055730,6734.8329,3.1537392360e-05,-1.8215124124e-05
17.44735689,6737.4586,3.1413782660e-05,-1.8142894569e-05
17.45415649,6740.0843,3.1290663097e-05,-1.8070955346e-05
17.46095608,6742.7101,3.1168031710e-05,-1.7999305276e-05
17.46775567,6745.3358,3.1045886542e-05,-1.7927943180e-05
17.47455527,6747.9615,3.0924225636e-05,-1.7856867881e-05
17.48135486,6750.5872,3.0803047035e-05,-1.7786078201e-05
17.48815445,6753.2130,3.0682348799e-05,-1.7715572972e-05
17.49495404,6755.8387,3.0562129009e-05,-1.7645351041e-05
17.50175364,6758.4644,3.0442385747e-05,-1.7575411253e-05
17.50855323,6761.0901,3.0323117096e-05,-1.7505752455e-05
17.51535282,6763.7159,3.0204321137e-05,-1.7436373492e-05
17.52215242,6766.3416,3.0085995971e-05,-1.7367273223e-05
17.52895201,6768.9673,2.9968139717e-05,-1.7298450516e-05
17.53575160,6771.5931,2.9850750497e-05,-1.7229904241e-05
17.54255120,6774.2188,2.9733826431e-05,-1.7161633268e-05
17.54935079,6776.8445,2.9617365640e-05,-1.7093636468e-05
17.55615038,6779.4702,2.9501366264e-05,-1.7025912720e-05
17.56294997,6782.0960,2.9385826459e-05,-1.6958460919e-05
17.56974957,6784.7217,2.9270744384e-05,-1.6891279956e-05
17.57654916,6787.3474,2.9156118199e-05,-1.6824368725e-05
17.58334875,6789.9731,2.9041946063e-05,-1.6757726120e-05
17.59014835,6792.5989,2.8928226152e-05,-1.6691351044e-05
17.59694794,6795.2246,2.8814956661e-05,-1.6625242413e-05
17.60374753,6797.8503,2.8702135785e-05,-1.6559399142e-05
17.61054713,6800.4760,2.8589761722e-05,-1.6493820149e-05
17.61734672,6803.1018,2.8477832668e-05,-1.6428504348e-05
17.62414631,6805.7275,2.8366346836e-05,-1.6363450667e-05
17.63094590,6808.3532,2.8255302456e-05,-1.6298658043e-05
17.63774550,6810.9789,2.8144697762e-05,-1.6234125414e-05
17.64454509,6813.6047,2.8034530987e-05,-1.6169851719e-05
17.65134468,6816.2304,2.7924800364e-05,-1.6105835897e-05
17.65814428,6818.8561,2.7815504141e-05,-1.6042076896e-05
17.66494387,6821.4818,2.7706640586e-05,-1.5978573674e-05
17.67174346,6824.1076,2.7598207967e-05,-1.5915325194e-05
17.67854306,6826.7333,2.7490204552e-05,-1.5852330414e-05
17.68534265,6829.3590,2.7382628612e-05,-1.5789588296e-05
17.69214224,6831.9847,2.7275478428e-05,-1.5727097809e-05
17.69894183,6834.6105,2.7168752305e-05,-1.5664857934e-05
17.70574143,6837.2362,2.7062448544e-05,-1.5602867654e-05
17.71254102,6839.8619,2.6956565451e-05,-1.5541125949e-05
17.71934061,6842.4877,2.6851101328e-05,-1.5479631801e-05
17.72614021,6845.1134,2.6746054494e-05,-1.5418384202e-05
17.73293980,6847.7391,2.6641423286e-05,-1.5357382154e-05
17.73973939,6850.3648,2.6537206042e-05,-1.5296624658e-05
17.74653899,6852.9906,2.6433401099e-05,-1.5236110719e-05
17.75333858,6855.6163,2.6330006796e-05,-1.5175839338e-05
17.76013817,6858.2420,2.6227021484e-05,-1.5115809528e-05
17.76693776,6860.8677,2.6124443535e-05,-1.5056020310e-05
17.77373736,6863.4935,2.6022271319e-05,-1.4996470708e-05
17.78053695,6866.1192,2.5920503208e-05,-1.4937159745e-05
17.78733654,6868.7449,2.5819137573e-05,-1.4878086445e-05
17.79413614,6871.3706,2.5718172801e-05,-1.4819249840e-05
17.80093573,6873.9964,2.5617607294e-05,-1.4760648971e-05
17.80773532,6876.6221,2.5517439457e-05,-1.4702282883e-05
17.81453492,6879.2478,2.5417667693e-05,-1.4644150618e-05
17.82133451,6881.8735,2.5318290408e-05,-1.4586251220e-05
17.82813410,6884.4993,2.5219306019e-05,-1.4528583741e-05
17.83493370,6887.1250,2.5120712962e-05,-1.4471147243e-05
17.84173329,6889.7507,2.5022509673e-05,-1.4413940788e-05
17.84853288,6892.3764,2.4924694588e-05,-1.4356963441e-05
17.85533247,6895.0022,2.4827266146e-05,-1.4300214264e-05
17.86213207,6897.6279,2.4730222795e-05,-1.4243692327e-05
17.86893166,6900.2536,2.4633563002e-05,-1.4187396714e-05
17.87573125,6902.8793,2.4537285236e-05,-1.4131326505e-05
17.88253085,6905.5051,2.4441387963e-05,-1.4075480783e-05
17.88933044,6908.1308,2.4345869654e-05,-1.4019858630e-05
17.89613003,6910.7565,2.4250728789e-05,-1.3964459137e-05
17.90292963,6913.3822,2.4155963865e-05,-1.3909281404e-05
17.90972922,6916.0080,2.4061573382e-05,-1.3854324531e-05
17.91652881,6918.6337,2.3967555838e-05,-1.3799587621e-05
17.92332840,6921.2594,2.3873909733e-05,-1.3745069774e-05
17.93012800,6923.8852,2.3780633578e-05,-1.3690770098e-05
17.93692759,6926.5109,2.3687725902e-05,-1.3636687714e-05
17.94372718,6929.1366,2.3595185233e-05,-1.3582821739e-05
17.95052678,6931.7623,2.3503010102e-05,-1.3529171295e-05
17.95732637,6934.3881,2.3411199037e-05,-1.3475735499e-05
17.96412596,6937.0138,2.3319750579e-05,-1.3422513480e-05
17.97092556,6939.6395,2.3228663287e-05,-1.3369504375e-05
17.97772515,6942.2652,2.3137935720e-05,-1.3316707320e-05
17.98452474,6944.8910,2.3047566436e-05,-1.3264121453e-05
17.99132433,6947.5167,2.2957553995e-05,-1.3211745913e-05
17.99812393,6950.1424,2.2867896967e-05,-1.3159579843e-05
18.00492352,6952.7681,2.2778593939e-05,-1.3107622399e-05
18.01172311,6955.3939,2.2689643499e-05,-1.3055872736e-05
18.01852271,6958.0196,2.2601044235e-05,-1.3004330008e-05
18.02532230,6960.6453,2.2512794736e-05,-1.2952993373e-05
18.03212189,6963.2710,2.2424893600e-05,-1.2901861990e-05
18.03892149,6965.8968,2.2337339443e-05,-1.2850935034e-05
18.04572108,6968.5225,2.2250130881e-05,-1.2800211675e-05
18.05252067,6971.1482,2.2163266531e-05,-1.2749691088e-05
18.05932026,6973.7739,2.2076745009e-05,-1.2699372444e-05
18.06611986,6976.3997,2.1990564943e-05,-1.2649254922e-05
18.07291945,6979.0254,2.1904724976e-05,-1.2599337713e-05
18.07971904,6981.6511,2.1819223752e-05,-1.2549620005e-05
18.08651864,6984.2768,2.1734059915e-05,-1.2500100987e-05
18.09331823,6986.9026,2.1649232111e-05,-1.2450779850e-05
18.10011782,6989.5283,2.1564738994e-05,-1.2401655790e-05
18.10691742,6992.1540,2.1480579234e-05,-1.2352728012e-05
18.11371701,6994.7798,2.1396751503e-05,-1.2303995722e-05
18.12051660,6997.4055,2.1313254473e-05,-1.2255458126e-05
18.12731619,7000.0312,2.1230086815e-05,-1.2207114431e-05
18.13411579,7002.6569,2.1147247212e-05,-1.2158963849e-05
18.14091538,7005.2827,2.1064734360e-05,-1.2111005602e-05
18.14771497,7007.9084,2.0982546958e-05,-1.2063238913e-05
18.15451457,7010.5341,2.0900683704e-05,-1.2015663003e-05
18.16131416,7013.1598,2.0819143297e-05,-1.1968277095e-05
18.16811375,7015.7856,2.0737924445e-05,-1.1921080418e-05
18.17491335,7018.4113,2.0657025872e-05,-1.1874072210e-05
18.18171294,7021.0370,2.0576446301e-05,-1.1827251708e-05
18.18851253,7023.6627,2.0496184459e-05,-1.1780618152e-05
18.19531212,7026.2885,2.0416239068e-05,-1.1734170779e-05
18.20211172,7028.9142,2.0336608864e-05,-1.1687908834e-05
18.20891131,7031.5399,2.0257292595e-05,-1.1641831570e-05
18.21571090,7034.1656,2.0178289012e-05,-1.1595938241e-05
18.22251050,7036.7914,2.0099596865e-05,-1.1550228101e-05
18.22931009,7039.4171,2.0021214904e-05,-1.1504700404e-05
18.23610968,7042.0428,1.9943141889e-05,-1.1459354409e-05
18.24290928,7044.6685,1.9865376594e-05,-1.1414189386e-05
18.24970887,7047.2943,1.9787917794e-05,-1.1369204602e-05
18.25650846,7049.9200,1.9710764265e-05,-1.1324399329e-05
18.26330805,7052.5457,1.9633914782e-05,-1.1279772833e-05
18.27010765,7055.1714,1.9557368129e-05,-1.1235324392e-05
18.27690724,7057.7972,1.9481123106e-05,-1.1191053287e-05
18.28370683,7060.4229,1.9405178512e-05,-1.1146958804e-05
18.29050643,7063.0486,1.9329533147e-05,-1.1103040225e-05
18.29730602,7065.6744,1.9254185811e-05,-1.1059296836e-05
18.30410561,7068.3001,1.9179135314e-05,-1.1015727926e-05
18.31090521,7070.9258,1.9104380477e-05,-1.0972332792e-05
18.31770480,7073.5515,1.9029920125e-05,-1.0929110735e-05
18.32450439,7076.1773,1.8955753082e-05,-1.0886061052e-05
18.33130399,7078.8030,1.8881878172e-05,-1.0843183042e-05
18.33810358,7081.4287,1.8808294229e-05,-1.0800476009e-05
18.34490317,7084.0544,1.8735000097e-05,-1.0757939266e-05
18.35170276,7086.6802,1.8661994625e-05,-1.0715572126e-05
18.35850236,7089.3059,1.8589276661e-05,-1.0673373901e-05
18.36530195,7091.9316,1.8516845052e-05,-1.0631343906e-05
18.37210154,7094.5573,1.8444698655e-05,-1.0589481457e-05
18.37890114,7097.1831,1.8372836339e-05,-1.0547785882e-05
18.38570073,7099.8088,1.8301256975e-05,-1.0506256508e-05
18.39250032,7102.4345,1.8229959433e-05,-1.0464892661e-05
18.39929992,7105.0602,1.8158942585e-05,-1.0423693669e-05
18.40609951,7107.6860,1.8088205309e-05,-1.0382658864e-05
18.41289910,7110.3117,1.8017746498e-05,-1.0341787586e-05
18.41969869,7112.9374,1.7947565045e-05,-1.0301079176e-05
18.42649829,7115.5631,1.7877659844e-05,-1.0260532975e-05
18.43329788,7118.1889,1.7808029788e-05,-1.0220148323e-05
18.44009747,7120.8146,1.7738673778e-05,-1.0179924567e-05
18.44689707,7123.4403,1.7669590730e-05,-1.0139861059e-05
18.45369666,7126.0660,1.7600779558e-05,-1.0099957154e-05
18.46049625,7128.6918,1.7532239179e-05,-1.0060212207e-05
18.46729585,7131.3175,1.7463968507e-05,-1.0020625571e-05
18.47409544,7133.9432,1.7395966468e-05,-9.9811966065e-06
18.48089503,7136.5689,1.7328231995e-05,-9.9419246788e-06
18.48769462,7139.1947,1.7260764028e-05,-9.9028091560e-06
18.49449422,7141.8204,1.7193561504e-05,-9.8638494054e-06
18.50129381,7144.4461,1.7126623359e-05,-9.8250447946e-06
18.50809340,7147.0719,1.7059948539e-05,-9.7863946955e-06
18.51489300,7149.6976,1.6993536002e-05,-9.7478984877e-06
18.52169259,7152.3233,1.6927384705e-05,-9.7095555516e-06
18.52849218,7154.9490,1.6861493609e-05,-9.6713652676e-06
18.53529178,7157.5748,1.6795861671e-05,-9.6333270160e-06
18.54209137,7160.2005,1.6730487857e-05,-9.5954401815e-06
18.54889096,7162.8262,1.6665371146e-05,-9.5577041564e-06
18.55569055,7165.4519,1.6600510518e-05,-9.5201183337e-06
18.56249015,7168.0777,1.6535904952e-05,-9.4826821063e-06
18.56928974,7170.7034,1.6471553428e-05,-9.4453948673e-06
18.57608933,7173.3291,1.6407454932e-05,-9.4082560138e-06
18.58288893,7175.9548,1.6343608463e-05,-9.3712649505e-06
18.58968852,7178.5806,1.6280013021e-05,-9.3344210827e-06
18.59648811,7181.2063,1.6216667607e-05,-9.2977238158e-06
18.60328771,7183.8320,1.6153571220e-05,-9.2611725551e-06
18.61008730,7186.4577,1.6090722867e-05,-9.2247667100e-06
18.61688689,7189.0835,1.6028121567e-05,-9.1885056974e-06
18.62368648,7191.7092,1.5965766340e-05,-9.1523889345e-06
18.63048608,7194.3349,1.5903656206e-05,-9.1164158390e-06
18.63728567,7196.9606,1.5841790186e-05,-9.0805858282e-06
18.64408526,7199.5864,1.5780167305e-05,-9.0448983236e-06
18.65088486,7202.2121,1.5718786603e-05,-9.0093527537e-06
18.65768445,7204.8378,1.5657647119e-05,-8.9739485479e-06
18.66448404,7207.4635,1.5596747893e-05,-8.9386851354e-06
18.67128364,7210.0893,1.5536087964e-05,-8.9035619457e-06
18.67808323,7212.7150,1.5475666379e-05,-8.8685784118e-06
18.68488282,7215.3407,1.5415482196e-05,-8.8337339739e-06
18.69168241,7217.9665,1.5355534472e-05,-8.7990280730e-06
18.69848201,7220.5922,1.5295822268e-05,-8.7644601499e-06
18.70528160,7223.2179,1.5236344642e-05,-8.7300296456e-06
18.71208119,7225.8436,1.5177100659e-05,-8.6957360049e-06
18.71888079,7228.4694,1.5118089395e-05,-8.6615786790e-06
18.72568038,7231.0951,1.5059309929e-05,-8.6275571205e-06
18.73247997,7233.7208,1.5000761339e-05,-8.5936707815e-06
18.73927957,7236.3465,1.4942442701e-05,-8.5599191145e-06
18.74607916,7238.9723,1.4884353101e-05,-8.5263015752e-06
18.75287875,7241.5980,1.4826491632e-05,-8.4928176264e-06
18.75967834,7244.2237,1.4768857391e-05,-8.4594667314e-06
18.76647794,7246.8494,1.4711449474e-05,-8.4262483538e-06
18.77327753,7249.4752,1.4654266978e-05,-8.3931619569e-06
18.78007712,7252.1009,1.4597309004e-05,-8.3602070077e-06
18.78687672,7254.7266,1.4540574665e-05,-8.3273829797e-06
18.79367631,7257.3523,1.4484063076e-05,-8.2946893473e-06
18.80047590,7259.9781,1.4427773351e-05,-8.2621255848e-06
18.80727550,7262.6038,1.4371704605e-05,-8.2296911666e-06
18.81407509,7265.2295,1.4315855957e-05,-8.1973855703e-06
18.82087468,7267.8552,1.4260226537e-05,-8.1652082803e-06
18.82767427,7270.4810,1.4204815479e-05,-8.1331587814e-06
18.83447387,7273.1067,1.4149621914e-05,-8.1012365588e-06
18.84127346,7275.7324,1.4094644973e-05,-8.0694410975e-06
18.84807305,7278.3581,1.4039883795e-05,-8.0377718857e-06
18.85487265,7280.9839,1.3985337528e-05,-8.0062284181e-06
18.86167224,7283.6096,1.3931005320e-05,-7.9748101903e-06
18.86847183,7286.2353,1.3876886322e-05,-7.9435166976e-06
18.87527143,7288.8610,1.3822979682e-05,-7.9123474356e-06
18.88207102,7291.4868,1.3769284555e-05,-7.8813019029e-06
18.88887061,7294.1125,1.3715800107e-05,-7.8503796045e-06
18.89567021,7296.7382,1.3662525503e-05,-7.8195800459e-06
18.90246980,7299.3640,1.3609459910e-05,-7.7889027331e-06
18.90926939,7301.9897,1.3556602494e-05,-7.7583471716e-06
18.91606898,7304.6154,1.3503952427e-05,-7.7279128703e-06
18.92286858,7307.2411,1.3451508890e-05,-7.6975993441e-06
18.92966817,7309.8669,1.3399271067e-05,-7.6674061088e-06
18.93646776,7312.4926,1.3347238141e-05,-7.6373326801e-06
18.94326736,7315.1183,1.3295409293e-05,-7.6073785737e-06
18.95006695,7317.7440,1.3243783714e-05,-7.5775433084e-06
18.95686654,7320.3698,1.3192360599e-05,-7.5478264090e-06
18.96366614,7322.9955,1.3141139149e-05,-7.5182274009e-06
18.97046573,7325.6212,1.3090118564e-05,-7.4887458099e-06
18.97726532,7328.2469,1.3039298041e-05,-7.4593811614e-06
18.98406491,7330.8727,1.2988676786e-05,-7.4301329839e-06
18.99086451,7333.4984,1.2938254013e-05,-7.4010008117e-06
18.99766410,7336.1241,1.2888028936e-05,-7.3719841802e-06
19.00446369,7338.7498,1.2838000771e-05,-7.3430826243e-06
19.01126329,7341.3756,1.2788168734e-05,-7.3142956795e-06
19.01806288,7344.0013,1.2738532044e-05,-7.2856228835e-06
19.02486247,7346.6270,1.2689089930e-05,-7.2570637803e-06
19.03166207,7349.2527,1.2639841625e-05,-7.2286179144e-06
19.03846166,7351.8785,1.2590786359e-05,-7.2002848304e-06
19.04526125,7354.5042,1.2541923362e-05,-7.1720640730e-06
19.05206084,7357.1299,1.2493251870e-05,-7.1439551895e-06
19.05886044,7359.7556,1.2444771129e-05,-7.1159577328e-06
19.06566003,7362.3814,1.2396480384e-05,-7.0880712568e-06
19.07245962,7365.0071,1.2348378882e-05,-7.0602953154e-06
19.07925922,7367.6328,1.2300465869e-05,-7.0326294624e-06
19.08605881,7370.2586,1.2252740596e-05,-7.0050732542e-06
19.09285840,7372.8843,1.2205202323e-05,-6.9776262529e-06
19.09965800,7375.5100,1.2157850311e-05,-6.9502880214e-06
19.10645759,7378.1357,1.2110683821e-05,-6.9230581225e-06
19.11325718,7380.7615,1.2063702115e-05,-6.8959361191e-06
19.12005677,7383.3872,1.2016904458e-05,-6.8689215766e-06
19.12685637,7386.0129,1.1970290125e-05,-6.8420140660e-06
19.13365596,7388.6386,1.1923858393e-05,-6.8152131589e-06
19.14045555,7391.2644,1.1877608536e-05,-6.7885184270e-06
19.14725515,7393.8901,1.1831539832e-05,-6.7619294421e-06
19.15405474,7396.5158,1.1785651560e-05,-6.7354457784e-06
19.16085433,7399.1415,1.1739943010e-05,-6.7090670154e-06
19.16765393,7401.7673,1.1694413472e-05,-6.6827927335e-06
19.17445352,7404.3930,1.1649062236e-05,-6.6566225131e-06
19.18125311,7407.0187,1.1603888593e-05,-6.6305559346e-06
19.18805270,7409.6444,1.1558891837e-05,-6.6045925807e-06
19.19485230,7412.2702,1.1514071272e-05,-6.5787320395e-06
19.20165189,7414.8959,1.1469426203e-05,-6.5529739000e-06
19.20845148,7417.5216,1.1424955933e-05,-6.5273177509e-06
19.21525108,7420.1473,1.1380659768e-05,-6.5017631811e-06
19.22205067,7422.7731,1.1336537016e-05,-6.4763097819e-06
19.22885026,7425.3988,1.1292586994e-05,-6.4509571495e-06
19.23564986,7428.0245,1.1248809020e-05,-6.4257048812e-06
19.24244945,7430.6502,1.1205202414e-05,-6.4005525742e-06
